,rho,beta&a&b,phi,sigma,Ifit,nRuns,region,IUQ
7-7,0.0100000056721373,"[ 2.98432877e+02  2.62310141e-01  3.26489401e-01 -1.44329547e+00
 -3.74269504e-01  8.89509210e-03 -2.39078203e-01 -1.80120962e-01
 -4.96203830e-02]",0.7761156355928742,0.2544858221863029,1.0782902414915914,7,SCA,1.1042746340639102
7-8,0.821051773059817,"[ 2.99135613e+02  1.43561899e-01  3.37788504e-01 -1.03570728e+00
 -1.13977389e-01  1.14984513e-03 -1.10292622e+00 -1.23233220e-01
  5.01195815e-03]",0.89517172484123,0.1121944750746913,1.071812583246701,7,CAR,1.0708191643502991
7-9,0.892308663356366,"[ 2.93751335e+02  9.62744259e-02  6.37700970e-01  2.00688818e-01
 -3.22268056e-01  6.60400463e-02  2.53051624e-01  2.83490607e-01
  6.82653699e-04]",0.9106941577479358,0.2178619703175476,1.0653271310577552,7,NWS,1.1031761643569034
7-10,0.907791714269544,"[ 2.96691902e+02  9.95628604e-02  7.44012355e-01 -3.56595121e-01
 -7.50499321e-01  5.48930290e-02 -6.05383737e-01  4.77096064e-01
  1.12568889e-01]",0.82618651977418,0.2887912948763583,1.1536801046278686,7,NSA,1.13894448910963
7-11,0.9064132954133228,"[ 2.97210904e+02  4.71081879e-01  2.40961347e-01  6.17309403e-01
 -7.89840946e-01 -3.25323998e-02 -8.99726886e-01 -2.29858846e-03
  1.26311526e-01]",0.69753672820525,0.4113893268875701,1.19557224184579,7,NES,1.1171053589660642
7-12,0.0099999999999999,"[ 2.94486898e+02  8.27018724e-01  5.90091859e-02  9.68131416e-02
 -8.26104703e-01  2.15941633e-01 -1.69806374e+00  9.15619678e-01
 -3.03870674e-02]",0.6186517586886946,0.6181924781088465,1.2475652721099149,7,SAM,1.1544335302833881
7-13,0.9311253579983316,"[ 2.87233575e+02 -2.68589028e-02  7.27319776e-01  3.74176998e+00
 -2.40354457e-01 -5.21188967e-02  9.18405540e-01  2.09043320e-01
 -2.96666021e-02]",0.7409539567144052,0.3011180089696096,1.046412630469943,7,SWS,1.0303229432151781
7-14,0.949881116682034,"[ 2.91601393e+02 -5.01849871e-02  8.32006610e-01  4.77164836e+00
 -7.21815280e-01  1.19138943e-01 -5.94965616e-02  5.90541343e-01
 -4.34281865e-03]",0.3127597589207711,0.6166830519157118,1.0490324710774082,7,SES,1.0281614736799698
7-15,0.9575457047479076,"[ 2.81623717e+02 -8.15113303e-02  6.93209858e-01  4.65110580e+00
  1.70113636e-01 -1.16875655e-02  1.50514343e+00  2.94498767e-01
  4.30862747e-02]",0.510376110671535,0.3872101760120545,1.050175317389671,7,SSA,1.02406472600842
7-16,0.2247263570965183,"[ 2.78973275e+02  2.79464435e-01  3.50657929e-01 -7.58062187e+00
  6.63067764e-01 -1.89688302e-01 -1.66809739e+00  3.07650868e-01
  7.51803092e-04]",0.3801639072167695,0.8761346994794642,1.0589451815134912,7,NEU,1.0402560854878757
7-17,0.0099999999999999,"[ 2.81489356e+02  1.73392456e-01  6.72370623e-01 -1.11470102e+01
  6.59314109e-01 -1.94717977e-01 -5.44440864e-01  3.28881591e-01
 -3.43020982e-01]",0.3237279773155058,1.3728113797574164,1.0964835654266212,7,WCE,1.089155790371055
7-18,0.0099999999999999,"[ 2.77122409e+02  2.00207298e+00 -9.82511549e-01 -1.63326173e+01
  2.60899805e-01 -3.23313236e-01 -4.54868039e-01 -3.78925488e-01
 -3.48473690e-01]",0.322649103225962,2.1995678599222,1.0540589080970666,7,EEU,1.1294077133073623
7-19,0.01,"[ 2.89664096e+02 -5.53247911e-02  8.46577373e-01 -8.65571954e+00
  5.79239638e-01 -1.79744450e-01 -2.33215046e+00  8.29010492e-01
 -1.66517716e-01]",0.4697236666662515,0.5318660440360061,1.1708836016321005,7,MED,1.0521518968420278
7-20,0.8019675213449285,"[ 2.96567199e+02  3.28055381e-01  5.60927641e-01 -8.74343182e+00
 -1.57395904e+00 -2.69264675e-01  2.46800263e-01  6.51782667e-02
  3.84662595e-01]",0.4388300286550143,0.692632440547334,1.086361421435415,7,SAH,1.0648080706991836
7-21,0.813511409105244,"[ 2.97965098e+02  2.69005625e-01  4.15589147e-01 -3.91569065e-01
 -1.08816499e+00 -3.91513980e-01  1.63105171e+00 -2.23388445e-01
  2.31991806e-01]",0.5480843849049619,0.4370662770128398,1.1363665879317362,7,WAF,1.103036396175772
7-22,0.9025940772345252,"[ 2.95305655e+02  1.59033054e-01  5.68506301e-01 -1.26484676e-01
 -8.19735515e-01 -1.98662864e-01  8.57888633e-01  3.40164783e-01
  6.94164804e-02]",0.5958344864857392,0.3307586289459965,1.0779371991898514,7,CAF,1.094940443674779
7-23,0.7620624461932323,"[ 2.97186619e+02 -4.11699947e-02  6.86571301e-01 -5.99064350e-01
 -9.86355852e-01 -1.81946169e-01  1.47037504e+00  5.03542744e-01
  9.46844709e-02]",0.6022520440912648,0.4704215556913776,1.0727417652958176,7,NEAF,1.079591877024512
7-24,0.0099999999999999,"[ 2.95416331e+02  3.39787004e-01  2.87048396e-01  7.49054615e-01
 -8.84936796e-01  1.93572924e-02  3.65033435e-01  2.32946515e-01
 -8.71200887e-02]",0.8181230898942327,0.3042846040144334,1.089702535866543,7,SEAF,1.1278728698187872
7-25,0.8967660893752285,"[ 2.92960676e+02  1.00560475e-01  6.19455350e-01  2.95572089e+00
 -1.15128642e+00  1.27787160e-01 -9.31614608e-02  2.29497191e-01
  8.37962144e-02]",0.542545034184308,0.3695498411161438,1.0740210893792408,7,WSAF,1.0812052178261293
7-26,0.529386424487822,"[ 2.93772685e+02  2.91735818e-01  4.75889018e-01  3.09218020e+00
 -1.49009055e+00  5.55693678e-02 -5.32194228e-01  1.22319592e-01
  2.80494845e-01]",0.4840636919368853,0.5038195373059332,1.1383326134735965,7,ESAF,1.0813682151683979
7-27,0.01,"[ 2.96844763e+02 -2.11517678e-02  5.85112184e-01  1.97108307e+00
 -3.26422344e-01  6.36976360e-03  1.08996426e+00 -1.78873609e-01
 -7.20601276e-03]",0.7489674875686285,0.2579246466447945,1.0628673457039983,7,MDG,1.066717722956527
7-28,0.9845124888679686,"[ 2.57241186e+02  1.45498934e+00  1.80961840e-01 -1.90238004e+01
  1.45295107e+00 -3.06123087e-01 -4.48281188e+00  1.33330574e-01
  9.94089423e-02]",0.4673453817507382,1.7890699274893886,1.5433237207749129,7,RAR,1.3297126399904537
7-29,0.0099999999999999,"[ 2.72395551e+02  1.41913463e+00 -2.18295987e-01 -2.08341068e+01
 -2.26905974e-01 -4.35339283e-01 -1.30061493e-01 -5.53417182e-01
 -4.32901649e-01]",0.3269002981622524,2.562505850589329,1.0654860970292452,7,WSB,1.1499127681803478
7-30,0.0099999999999999,"[ 2.66300686e+02  9.13592963e-01  1.74912352e-01 -2.32476269e+01
 -8.38903742e-01 -5.77066799e-01  4.30732325e-01  5.55054548e-01
 -1.94038530e-01]",0.3030857195105,1.922525225258792,1.063652688761043,7,ESB,1.1618345954302602
7-31,0.0099999999999999,"[ 2.66716152e+02  1.25724479e+00 -1.60547786e-02 -1.45728789e+01
  3.69088487e-01  1.20005680e-01 -3.16374526e+00  6.87387570e-01
 -1.20603598e-01]",0.4604461052875972,1.0624829562356528,1.288801986577627,7,RFE,1.1851828535127023
7-32,0.0100006643775972,"[ 2.87403364e+02  8.51536394e-01  6.96003057e-02 -1.50043154e+01
 -4.36943491e-02 -1.78846899e-01 -8.18376809e-01  4.79632512e-01
  1.32395142e-02]",0.2876735579256965,1.0743776197580863,1.050066911008136,7,WCA,1.0671370825059903
7-33,0.0099999999999999,"[277.76690592   0.33727219   0.67986348 -19.41665956  -1.59990536
  -0.4340537    0.63779411   0.57263837  -0.40866104]",0.2849657996505954,1.4000110261151315,1.0781431691171413,7,ECA,1.104079610640402
7-34,0.6248600977105219,"[ 2.68133229e+02  2.24152654e-01  7.84067948e-01 -1.40597338e+01
 -1.87299207e+00 -1.24126963e-02 -3.98398951e-01  9.07288498e-01
  1.21484124e-01]",0.3917040395471636,1.3093055349061848,1.1138055020215751,7,TIB,1.184356459452317
7-35,0.7256892061390577,"[ 2.86773415e+02  2.92191608e-01  4.87045808e-01 -8.53260504e+00
 -6.55401170e-01 -2.61729988e-02 -2.14851349e+00  4.47939737e-01
 -1.41918320e-01]",0.3979227219679567,0.5155671513061234,1.0677720289286885,7,EAS,1.0636224907663256
7-36,0.8942871818341676,"[ 2.97595546e+02  3.42187900e-01  5.50263934e-01 -8.39434270e+00
 -1.41969443e+00 -2.33225073e-01  1.77414781e-02 -3.00270417e-01
  4.85193582e-01]",0.5123963766268347,0.9247914355209212,1.0739614099979304,7,ARP,1.1247425340747321
7-37,0.7564819323073503,"[ 2.96379059e+02 -2.34723259e-02  7.69580344e-01 -5.18719619e+00
 -2.01310509e+00  1.82232114e-02  1.56441745e+00 -3.56703387e-01
  1.29745709e-01]",0.4292153482468019,0.6296618629102488,1.1119820271111014,7,SAS,1.094527938212653
7-38,0.8291279745031558,"[ 2.99139696e+02 -2.24393977e-02  5.76359135e-01 -5.12330086e-01
 -1.99101690e-01  5.19307294e-03  1.32974402e-01 -3.78278422e-01
 -1.46464652e-02]",0.8648165450325788,0.1705183105613388,1.0570682561762426,7,SEA,1.0642090586805009
7-39,0.7904776716755205,"[ 2.99016137e+02  1.17363512e-01  4.61144909e-01  1.96600044e+00
 -7.26889752e-01  6.18576695e-02  2.10244864e-01 -1.61629587e-01
 -4.73548647e-02]",0.665275496442611,0.3411229607310276,1.0659488435600977,7,NAU,1.04744856786114
7-40,0.7479607556578841,"[ 2.95750220e+02  3.53575296e-03  8.00537979e-01  6.92994617e+00
 -1.50805981e+00 -9.03426445e-02 -5.92146353e-01  3.36123061e-01
 -7.50670236e-02]",0.5024083180951823,1.0588383474255345,1.042452858094744,7,CAU,1.0357132149908743
7-41,0.8018926848305012,"[ 2.92322308e+02 -2.29853927e-01  9.59407895e-01  5.18805502e+00
 -7.98347249e-01 -4.01681023e-02  3.57494407e-01  3.09697782e-01
  7.22364631e-02]",0.6038574506419333,0.7110576281649738,1.0440384982929003,7,EAU,1.0212565757347827
7-42,0.9831444343740984,"[ 2.87906567e+02  1.60612329e-01  7.59551151e-01  3.69002351e+00
  3.99639568e-02 -1.56437292e-02  1.42816631e+00  2.17920588e-01
  2.17896946e-02]",0.6001209477449095,0.3283972206004383,1.0623936869373705,7,SAU,1.0356069727049149
7-43,0.9771673644681708,"[2.87501582e+02 1.67803318e-01 6.09898478e-01 2.43923091e+00
 1.62219518e-01 2.69163360e-02 2.20242999e+00 2.77176022e-01
 1.27049133e-02]",0.7102255564145908,0.2486437758737056,1.0562514012032245,7,NZ,1.0143853579007212
7-44,0.970218543270998,"[ 2.37565699e+02 -1.01938071e-02  1.26410214e+00  1.22735095e+01
  3.09444180e+00  2.03818648e-01  1.15371475e-01 -1.65718765e+00
 -3.77135636e-01]",0.2733000532574235,1.033671570119424,1.1414207236186251,7,EAN,1.0797543996153334
7-45,0.974708890253136,"[ 2.50474100e+02 -2.00100127e-02  1.32034441e+00  1.03004220e+01
  2.28414423e+00 -7.92213711e-02  9.30870794e-01 -1.06391008e+00
 -2.26398559e-01]",0.3299183651241394,1.5805379828650743,1.134539014589196,7,WAN,1.11615674150529
7-46,0.0099999999999999,"[254.20417638   3.09363087  -0.85168516  -9.44623852   0.52982109
   0.52994357  -5.79226545  -1.39843765   0.36599988]",0.7653950002981373,1.9473183487836137,4.789707380175964,7,ARO,2.499037953202264
7-47,0.8097884076742152,"[ 2.92905447e+02  2.98785940e-01  2.74897912e-01 -1.66653407e+00
 -5.52940788e-02  7.33449560e-03 -2.23163882e+00  2.02410364e-01
  1.75236600e-02]",0.8805168166784577,0.0874370171982094,1.185119677985571,7,NPO,1.0633616453216463
7-48,0.0099999999999999,"[ 2.99416146e+02  5.45593573e-01 -7.68643229e-02 -1.14015430e-01
 -2.64379196e-03  1.37168977e-02  7.36414603e-01 -2.13641132e-01
 -2.24503600e-03]",0.979125332170557,0.1472782361314664,1.078341126194101,7,EPO,1.0939315496195305
7-49,0.954656231994632,"[ 2.91972494e+02  2.00750497e-02  4.75103566e-01  1.59535467e+00
  6.19466853e-02  8.97231879e-03  1.78786600e+00  1.20141876e-01
 -9.55481975e-03]",0.7806982495864563,0.0723385660148996,1.08659610057015,7,SPO,1.0286130408630498
7-50,0.8077498026828551,"[ 2.92698075e+02  1.03209734e-01  3.05343327e-01 -1.70006101e+00
  1.52907704e-02 -1.54196802e-02 -2.17787491e+00  2.93720173e-01
 -1.88773081e-02]",0.8701395544458812,0.1016563569352653,1.2131560101954486,7,NAO,1.1147933966907895
7-51,0.8802645893702968,"[ 2.98825907e+02  1.25749885e-01  3.91022309e-01  6.32637753e-01
 -1.63647003e-01 -3.25642913e-02  1.26519001e+00 -2.91672018e-01
  6.46357748e-02]",0.8619196079888062,0.1279620322164755,1.074367284785806,7,EAO,1.0122543843990537
7-52,0.949968967302664,"[ 2.91710178e+02 -2.40653643e-02  5.41242791e-01  1.73819326e+00
  6.03208723e-02 -2.93093136e-05  2.18899587e+00  2.17158398e-01
  3.71613442e-04]",0.7848076962144329,0.1064436271300812,1.1022936542615671,7,SAO,1.0311098612701064
7-53,0.0099999999999999,"[ 2.98870760e+02  1.96520389e-01  3.57539145e-01 -7.66028808e-01
 -4.71777286e-01 -2.93543741e-02 -6.73128017e-02 -8.09114432e-01
  9.27081750e-02]",0.8184201078482807,0.2377680249611918,1.069331303151558,7,ARS,1.0477439105922532
7-54,0.8920397763225527,"[ 2.99917192e+02  1.04436786e-01  4.36159583e-01 -1.04388149e+00
 -3.74710223e-01 -5.60974072e-02 -7.49991104e-02 -5.67044469e-01
 -2.01115305e-03]",0.7707692732094322,0.239875942155574,1.0683597901898003,7,BOB,1.0203649849158896
7-55,0.0099999999999999,"[ 3.00062685e+02 -4.18837726e-02  5.66313294e-01 -6.71377391e-02
 -1.90497652e-01  4.85599826e-02  5.47595382e-01 -4.23219695e-01
 -5.16417842e-02]",0.8425642660025322,0.1964188611629348,1.082989754890617,7,EIO,1.12942159773949
7-56,0.9589017974968644,"[ 2.94985947e+02  1.58456515e-01  3.78379779e-01  1.36656880e+00
  2.44430499e-03  1.06913215e-02  1.72972812e+00 -1.45493931e-02
 -1.32497887e-02]",0.8712112164104249,0.1033574074728215,1.0606367649073072,7,SIO,1.048377134015132
7-57,0.9711586951304928,"[ 2.76502138e+02  6.51268226e-02  6.40467905e-01  2.26744464e+00
  1.21195932e-01 -1.50885208e-02  2.10770459e+00  1.47991836e-01
  4.27507571e-02]",0.7350308814406918,0.1395137806657058,1.8170946015992409,7,SOO,1.3263847369808304
8-0,0.99,"[ 2.57525863e+02  1.35870442e+00 -6.15506630e-01 -1.06683002e+01
  1.52742481e+00  6.96858603e-02 -2.63521686e+00 -2.73680104e-01
 -9.77799583e-02]",0.3931873699280816,1.2178170909707011,1.205987473454914,8,GIC,1.1709265780612779
8-1,0.894927390944087,"[ 2.66694375e+02  3.70715831e-01  9.44203405e-01 -1.58263748e+01
  8.06677414e-01  8.24716646e-02 -1.86495532e+00 -4.83205864e-03
  5.01569902e-01]",0.3510284579792871,1.6989324928916394,1.145380331519388,8,NWN,1.1490789498216156
8-2,0.8716962226769525,"[ 2.62348244e+02  3.51934757e-01  1.09702445e+00 -1.62692558e+01
 -1.40473917e-01 -1.79387155e-01 -5.10425267e+00 -8.08776661e-01
 -1.06869446e-01]",0.4377065033088834,1.4985148579336638,1.4600164629280503,8,NEN,1.294392724724624
8-3,0.752935072741762,"[ 2.80815377e+02  6.28887209e-01  2.93527092e-01 -1.22558963e+01
  5.22919184e-01 -1.92328667e-01 -1.11974825e+00  1.25611068e+00
  8.52345085e-02]",0.3182862779221666,1.2899816856670154,1.062231380706392,8,WNA,1.0970049135396638
8-4,0.0099999999999999,"[ 2.84336879e+02  3.67043754e-01  5.44726741e-01 -1.35600014e+01
 -7.24241283e-01 -6.71688188e-02 -9.24107605e-01  1.25615517e+00
 -1.21148602e-01]",0.2748394740129499,1.5128570493473426,1.046669403382168,8,CNA,1.079942395354423
8-5,0.6325489523668334,"[ 2.85540247e+02  2.66168994e-01  5.38314538e-01 -9.24242095e+00
 -5.54779888e-01 -1.53259689e-01 -1.70193274e+00  2.52588002e-01
 -1.53704930e-02]",0.2077811173264515,0.9142518793005068,1.0464981746538409,8,ENA,1.121225559212647
8-6,0.9094249656171782,"[ 2.93135495e+02  5.78561353e-01  1.66568334e-01 -6.00795253e+00
 -4.17152475e-01 -5.53960508e-03 -8.82443071e-01  5.53736998e-01
  6.83339429e-02]",0.4399983341732315,0.5736358387088569,1.064558205252386,8,NCA,1.0375421551070074
8-7,0.0099999999999999,"[ 2.98424909e+02  2.40068451e-01  3.50884264e-01 -1.44559272e+00
 -3.76570570e-01  8.17216517e-03 -2.39913352e-01 -1.81019717e-01
 -4.84456610e-02]",0.7709456909778086,0.2549250088090676,1.077507026196724,8,SCA,1.0777597028534174
8-8,0.8351435532930233,"[ 2.99151778e+02  1.08808370e-01  3.74780122e-01 -1.03696322e+00
 -1.14228783e-01  5.52455870e-04 -1.10563872e+00 -1.24550752e-01
  5.97400400e-03]",0.8936675328041066,0.1122155970571335,1.0744601524761304,8,CAR,1.0842585400001603
8-9,0.8908227177021535,"[ 2.93747013e+02  8.43650719e-02  6.51173420e-01  1.99713531e-01
 -3.21752632e-01  6.57488861e-02  2.50671134e-01  2.84598038e-01
 -2.83487585e-04]",0.9096170026378992,0.2175676534281896,1.0649747303291373,8,NWS,1.1102844413475799
8-10,0.911883191424494,"[ 2.96694894e+02  9.35576424e-02  7.55397748e-01 -3.58513763e-01
 -7.47958278e-01  5.60161145e-02 -6.08243226e-01  4.77092242e-01
  1.12138568e-01]",0.825394758173859,0.2882717903299826,1.1538522230975443,8,NSA,1.1326247837941663
8-11,0.912134118118786,"[ 2.97221707e+02  4.58324771e-01  2.56769806e-01  6.16905158e-01
 -7.90850543e-01 -3.36355033e-02 -9.01485110e-01 -9.38454514e-04
  1.27005949e-01]",0.697277575245135,0.4112235101627083,1.1950277197193746,8,NES,1.1027476915627128
8-12,0.0099999999999999,"[ 2.94480648e+02  8.50619893e-01  3.76531208e-02  9.36375886e-02
 -8.27050012e-01  2.16039403e-01 -1.70464162e+00  9.14578695e-01
 -3.17926187e-02]",0.620693753669565,0.617501661972655,1.247355922163948,8,SAM,1.1544405377627422
8-13,0.9390719704702798,"[ 2.87242531e+02 -2.13771100e-02  7.35598083e-01  3.74244774e+00
 -2.40884909e-01 -5.09869692e-02  9.15789255e-01  2.08113657e-01
 -2.89382089e-02]",0.7385888332151881,0.3015921699205359,1.0474506215503527,8,SWS,1.0300645632406804
8-14,0.941781864119504,"[ 2.91600294e+02 -7.40585557e-02  8.35504845e-01  4.77479298e+00
 -7.26909730e-01  1.19712880e-01 -6.37323598e-02  5.89479950e-01
 -6.61801922e-06]",0.3214333394810106,0.6176066554080986,1.048851344916503,8,SES,1.02017742508172
8-15,0.9642175695958256,"[ 2.81642625e+02 -5.65889132e-02  6.89309988e-01  4.64786212e+00
  1.70793695e-01 -1.25992575e-02  1.50282047e+00  2.93000010e-01
  4.25666131e-02]",0.503328056596216,0.3855605992992778,1.0505684536568618,8,SSA,1.008684210112076
8-16,0.2234896155587838,"[ 2.78907605e+02  1.62789154e-01  4.82130393e-01 -7.58091021e+00
  6.65060085e-01 -1.93446999e-01 -1.67345893e+00  3.00520939e-01
 -6.14775836e-03]",0.3848352654407035,0.8786452898502465,1.0583509721142783,8,NEU,1.0511806940135637
8-17,0.01,"[ 2.81398128e+02  2.71928172e-01  5.90290093e-01 -1.11691251e+01
  6.59631841e-01 -1.93159099e-01 -5.58298599e-01  3.15447617e-01
 -3.62019732e-01]",0.3316610462622396,1.3821538611722153,1.0960457110256625,8,WCE,1.1226802821337463
8-18,0.0099999999999999,"[ 2.77063579e+02  1.81545093e+00 -7.81784831e-01 -1.63516430e+01
  2.55130593e-01 -3.27360782e-01 -4.74056629e-01 -3.86897995e-01
 -3.81132032e-01]",0.3309863922791072,2.1894583910323773,1.053995852343773,8,EEU,1.1387777371871388
8-19,0.010000000370897,"[ 2.89641926e+02 -3.82991571e-02  8.34392518e-01 -8.66958986e+00
  5.76180555e-01 -1.75554191e-01 -2.33649637e+00  8.22199443e-01
 -1.69020573e-01]",0.4684852562077869,0.5353305587570737,1.170315663476489,8,MED,1.050188766362934
8-20,0.9004691194533114,"[ 2.96630783e+02  4.20587024e-01  4.80602983e-01 -8.74884314e+00
 -1.57544195e+00 -2.72569426e-01  2.46627994e-01  6.28936676e-02
  3.88121905e-01]",0.4390992580809719,0.6929801281780723,1.0876204118723178,8,SAH,1.0826888206583407
8-21,0.8473307034551706,"[ 2.97981608e+02  2.82115833e-01  4.04247446e-01 -3.96205700e-01
 -1.08888229e+00 -3.92776486e-01  1.63365264e+00 -2.22735382e-01
  2.31388351e-01]",0.5467732171203934,0.4352257806210992,1.1363442342827357,8,WAF,1.1107305168550525
8-22,0.9099100508586888,"[ 2.95317742e+02  1.72843961e-01  5.56264701e-01 -1.28021659e-01
 -8.21271401e-01 -1.99862330e-01  8.56260780e-01  3.41746421e-01
  6.74463698e-02]",0.5918570456707716,0.3303957742336589,1.0776837588376131,8,CAF,1.0779807257483531
8-23,0.7328893379450993,"[ 2.97197831e+02 -3.56551495e-02  6.75660788e-01 -5.99678425e-01
 -9.91859776e-01 -1.81437278e-01  1.47346231e+00  5.03740313e-01
  9.21798054e-02]",0.6032373027108179,0.4677662114561818,1.0721167385443962,8,NEAF,1.0804361614678653
8-24,0.0099999999999999,"[ 2.95428148e+02  3.16145761e-01  3.09231239e-01  7.50823407e-01
 -8.88686609e-01  2.04745239e-02  3.65365654e-01  2.34350588e-01
 -8.82368772e-02]",0.8154527458307143,0.3029405939613953,1.089468384522542,8,SEAF,1.0852715433065514
8-25,0.8822282599953302,"[ 2.92938101e+02  6.58533637e-02  6.53089775e-01  2.95407754e+00
 -1.15108057e+00  1.26766142e-01 -9.54239545e-02  2.31855653e-01
  8.59809972e-02]",0.5341130490986791,0.3693572284123855,1.0743557203697625,8,WSAF,1.067611846220576
8-26,0.3080966367366677,"[ 2.93763667e+02  1.21933373e-01  6.47034162e-01  3.09580551e+00
 -1.49348081e+00  5.28338589e-02 -5.33656490e-01  1.19950392e-01
  2.80295560e-01]",0.4807807853061059,0.5022786600922904,1.14004509390794,8,ESAF,1.0671343870943375
8-27,0.8969985329546347,"[ 2.96942384e+02  2.00294112e-01  3.84136997e-01  1.97049748e+00
 -3.26803259e-01  6.54416136e-03  1.08941976e+00 -1.81972888e-01
 -7.93996357e-03]",0.7440286105390644,0.2571514371268542,1.0559888797501285,8,MDG,1.0543461137138623
8-28,0.8961091128526698,"[ 2.57366235e+02  7.83595592e-01  8.36830004e-01 -1.90261259e+01
  1.46184708e+00 -2.95062393e-01 -4.47731792e+00  1.30319068e-01
  1.09569483e-01]",0.4680860842284573,1.7881990636315512,1.5433454835812543,8,RAR,1.3211286837770961
8-29,0.0099999999999999,"[ 2.72317658e+02  1.43737296e+00 -2.20220403e-01 -2.08623060e+01
 -2.39932879e-01 -4.39840745e-01 -1.37089900e-01 -5.64858173e-01
 -4.66918033e-01]",0.3333454663562242,2.5638611989069804,1.0657183302531128,8,WSB,1.165839795207855
8-30,0.0099999999999999,"[ 2.66203097e+02  1.08079734e+00  2.47161854e-02 -2.32586649e+01
 -8.37259162e-01 -5.88280410e-01  4.19413741e-01  5.41403144e-01
 -2.10867787e-01]",0.307507091325528,1.9286844296380752,1.062801335650182,8,ESB,1.154187366681292
